30.6;.041993;.066153;.300181;.813;.077;.034;.811;19.756721
30.7;.03835;.067112;.302769;.813;.077;.034;.783;19.75835
30.8;.035857;.067879;.30555;.813;.077;.034;.792;19.759154
30.9;.034419;.068646;.308234;.86;-.247;.085;.754;19.816447
31.;.034323;.069413;.310535;.86;-.247;.085;.766;19.815462
31.1;.035377;.070275;.312261;.86;-.247;.085;.711;19.813537
31.2;.037295;.07133;.313699;.86;-.247;.085;.737;19.810674
31.3;.039404;.072289;.315137;.86;-.247;.085;.715;19.807705
31.4;.041226;.073152;.316767;.86;-.247;.085;.747;19.805005
31.5;.042568;.073727;.318493;.86;-.247;.085;.734;19.803052
31.6;.043143;.073823;.320506;.86;-.247;.085;.773;19.802423
31.7;.042856;.073248;.322519;.86;-.247;.085;.757;19.803508
31.8;.041417;.072289;.324245;.86;-.247;.085;.784;19.806093
31.9;.039021;.070947;.325683;.826;-.111;.026;.768;19.86473
32.;.03624;.069413;.326259;.826;-.111;.026;.79;19.868952
32.1;.033748;.067975;.325971;.826;-.111;.026;.78;19.872652
32.2;.031926;.067016;.32482;.826;-.111;.026;.8;19.875129
32.3;.030967;.066824;.322807;.826;-.111;.026;.775;19.875984
32.4;.03068;.067495;.320314;.826;-.111;.026;.783;19.875263
32.5;.030488;.068933;.31763;.826;-.111;.026;.749;19.873427
32.6;.029913;.070755;.315521;.826;-.111;.026;.747;19.87124
32.7;.028475;.072481;.314466;.826;-.111;.026;.731;19.869615
32.8;.026653;.073727;.314562;.826;-.111;.026;.766;19.868799
32.9;.025311;.074015;.316;.79;-.171;.022;.765;19.906454
33.;.025215;.07296;.318397;.79;-.171;.022;.792;19.908048
33.1;.026749;.070659;.321561;.79;-.171;.022;.776;19.91055
33.2;.030008;.067208;.325012;.79;-.171;.022;.781;19.913452
33.3;.034515;.062797;.328464;.79;-.171;.022;.751;19.916273
33.4;.039596;.0581;.331244;.79;-.171;.022;.752;19.918184
33.5;.044581;.053593;.333257;.79;-.171;.022;.725;19.91902
33.6;.0488;.049759;.334312;.79;-.171;.022;.745;19.919045
33.7;.051772;.04717;.334504;.79;-.171;.022;.742;19.918566
33.8;.053498;.045828;.334024;.79;-.171;.022;.759;19.917999
33.9;.053498;.045828;.333353;.812;-.03;.045;.755;19.93795
34.;.051868;.046786;.332874;.812;-.03;.045;.774;19.938778
34.1;.048992;.048416;.332874;.812;-.03;.045;.768;19.940124
34.2;.045636;.05043;.333833;.812;-.03;.045;.782;19.941307
34.3;.04276;.052347;.335654;.812;-.03;.045;.769;19.941877
34.4;.041226;.053881;.338243;.812;-.03;.045;.78;19.941536
34.5;.041993;.055032;.341502;.812;-.03;.045;.756;19.939648
34.6;.044198;.055511;.344954;.812;-.03;.045;.766;19.937224
34.7;.046786;.055319;.348597;.812;-.03;.045;.733;19.935086
34.8;.049375;.054648;.351953;.812;-.03;.045;.735;19.93334
34.9;.052059;.053785;.354925;.926;-.058;.005;.698;19.953994
35.;.05484;.053114;.357226;.926;-.058;.005;.708;19.951742
35.1;.057524;.052826;.358856;.926;-.058;.005;.69;19.949035
35.2;.059825;.05321;.35991;.926;-.058;.005;.716;19.945932
35.3;.061167;.054456;.360485;.926;-.058;.005;.706;19.942971
35.4;.061263;.056566;.361252;.926;-.058;.005;.742;19.940517
35.5;.060113;.059154;.362403;.926;-.058;.005;.734;19.938921
35.6;.057812;.061839;.36432;.926;-.058;.005;.743;19.938387
35.7;.054456;.064044;.367101;.926;-.058;.005;.73;19.939376
35.8;.050142;.065194;.370648;.926;-.058;.005;.75;19.942395
35.9;.045732;.064907;.374483;1.012;-.201;.07;.732;19.762571
36.;.041897;.063085;.37803;1.012;-.201;.07;.752;19.768201
36.1;.0395;.059921;.380907;1.012;-.201;.07;.753;19.773983
36.2;.039212;.055894;.382441;1.012;-.201;.07;.764;19.778824
36.3;.041417;.051772;.382536;1.012;-.201;.07;.735;19.781458
36.4;.045444;.048512;.381098;1.012;-.201;.07;.754;19.781233
36.5;.050142;.046882;.37803;1.012;-.201;.07;.74;19.778327
36.6;.054648;.047458;.374004;1.012;-.201;.07;.755;19.773117
36.7;.058675;.050525;.369593;1.012;-.201;.07;.747;19.765628
36.8;.061743;.055607;.365471;1.012;-.201;.07;.789;19.75664
36.9;.063564;.062222;.362211;1.078;.038;.299;.773;20.018099
37.;.06414;.069509;.360198;1.078;.038;.299;.798;20.007744
37.1;.06366;.076699;.359718;1.078;.038;.299;.765;19.997824
37.2;.062797;.082931;.360677;1.078;.038;.299;.773;19.988951
37.3;.06251;.087533;.36317;1.078;.038;.299;.743;19.981454
37.4;.06366;.090025;.366621;1.078;.038;.299;.748;19.975569
37.5;.066536;.090409;.370456;1.078;.038;.299;.711;19.971131
37.6;.071138;.088779;.373812;1.078;.038;.299;.738;19.967719
37.7;.076507;.085328;.376017;1.078;.038;.299;.719;19.965805
37.8;.081876;.080726;.376688;1.078;.038;.299;.738;19.964944
37.9;.086095;.075644;.375729;.847;.165;-.01;.736;19.548554
38.;.088875;.070659;.373141;.847;.165;-.01;.771;19.55093
38.1;.089546;.066728;.369402;.847;.165;-.01;.757;19.555044
38.2;.088108;.063948;.364992;.847;.165;-.01;.784;19.561107
38.3;.084944;.062701;.360485;.847;.165;-.01;.779;19.568022
38.4;.081013;.062797;.356842;.847;.165;-.01;.814;19.574303
38.5;.076699;.063852;.35435;.847;.165;-.01;.798;19.579668
38.6;.072768;.06529;.353295;.847;.165;-.01;.818;19.58361
38.7;.069604;.066728;.353678;.847;.165;-.01;.803;19.586167
38.8;.067975;.067495;.355308;.847;.165;-.01;.816;19.587356
38.9;.067687;.067495;.357993;.876;-.098;-.142;.769;19.886371
39.;.069125;.066249;.360965;.876;-.098;-.142;.776;19.886071
39.1;.072001;.063948;.363937;.876;-.098;-.142;.748;19.885011
39.2;.07574;.060784;.366526;.876;-.098;-.142;.749;19.883438
39.3;.079863;.056949;.368251;.876;-.098;-.142;.718;19.881541
39.4;.083314;.052922;.368922;.876;-.098;-.142;.757;19.880333
39.5;.085711;.049183;.368347;.876;-.098;-.142;.748;19.880094
39.6;.08667;.045924;.366621;.876;-.098;-.142;.776;19.881531
39.7;.086286;.043527;.363841;.876;-.098;-.142;.771;19.884325
39.8;.084465;.042376;.360102;.876;-.098;-.142;.802;19.888409
39.9;.081109;.042664;.355884;.96;.159;-.012;.775;20.102823
40.;.076987;.044485;.351282;.96;.159;-.012;.791;20.107792
40.1;.072481;.047841;.346967;.96;.159;-.012;.78;20.111459
40.2;.067975;.052635;.343228;.96;.159;-.012;.8;20.112987
40.3;.063852;.058387;.340352;.96;.159;-.012;.778;20.112031
40.4;.060113;.064427;.338626;.96;.159;-.012;.797;20.109229
40.5;.056566;.070084;.338339;.96;.159;-.012;.767;20.105734
40.6;.053402;.074494;.339202;.96;.159;-.012;.756;20.102814
40.7;.05158;.076987;.341023;.96;.159;-.012;.722;20.100935
40.8;.052443;.077562;.343228;.96;.159;-.012;.727;20.099137
40.9;.055894;.076028;.34505;.994;-.106;.029;.698;19.843882
41.;.061167;.073152;.345721;.994;-.106;.029;.719;19.842016
41.1;.066441;.069604;.344666;.994;-.106;.029;.71;19.840364
